상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"포스트바이오틱스 2640억 리부트 유산균젤리 27g, 1개",5,부담없이 먹는 간식이에요 ^^,"운동 시작하면서 최대한 부담없는 젤리를 찾다가
유산균 섭취도 하면서 당걱정 없는 리부트젤리를 만나 다행이에요~

이전에 한박스 누가 선물줘서 아빠랑 같이 먹고 다시 생각나서
이게 맞나 싶어 하나만 주문해봤는데 이거 맞네요 ㅎㅎ
한박스 다시 쟁여둬야겠어요

아빠는 당뇨가 있으셔서 단거 일부러 피하시는데
요건 부담없이 하나씩 쏙쏙 드시더라구요^^
저는 만년 숙제인 다이어트겸 운동하면서 종종 먹어요
가끔 단게 땡겼는데 이거 먹은뒤부터는 유혹도 잘이겨냅니다 ㅎ

냉동실에 넣어두고 먹으면 잠시 더위도 잊혀지게 시원하고 맛있어요
일반 젤리에 들어가는 성분이 아니라 막 쫄깃한 식감보다는
사각이는 쫄깃함→사르르 녹아요
턱에 부담없어 저는 이런 식감 넘 좋아합니다!",식품,곤약/방탄커피 외
"인디케이 냥냥이 미니칼 2p x 3종 세트, 혼합색상, 1세트",5,택배박스 뜯을때 딱!,"택배박스 뜯을때 완전 딱인 사이즈에요!
일부러 택배박스는 신발장에서 뜯고 최대한 집안에 안들여두거든요
신발장 위에 올려놓기도 작고 앙증맞은데다 넘 귀여워요^^

박스 선대로 칼 사용할때는 칼심을 길지않게 해야
안에 들어있는 제품이 잘리는 불상사를 방지할 수 있어요
평소 사용하는 사이즈의 칼은 박스 뜯기엔 과한 사이즈라 생각했는데
완전 사이즈도 딱인데다 여기저기 두고 사용하기 좋게
6개가 한세트라 여유로워 더 좋네요

왜인지 모르지만 칼은 항상 찾게돼서 집에 두세개는 있어야
마음이 놓이잖아요 ㅎㅎ
색상별로 하나씩 신발장, tv다이, 화장대에 두고 써요
화장대에 둔건 아이브로우 깎는데 이것도 손에 착감겨서
아이브로우가 더 낭비없이 예쁘게 깎이는 느낌이에요~

칼날이 5칸정도 돼서 부러지면 날 컷팅은 소용없다보니
칼 뒤꽁지에 칼심 부러뜨리는건 따로 없어요
대신 다있소에 가면 미니칼날 리필용 살 수 있답니다^^",홈인테리어,조명/스탠드
"네모엔룩 나염롱 원피스, 리드그린, FREE",5,낙낙하고 편해요~^^,"몇년전에 패턴만 다른걸로 사서 엄마가 정말 잘 입으셨거든요~
이제 코시국도 끝나고 외출이 좀 더 잦아지다보니 옷에 좀 더 신경써야 할때잖아요 ^^
이번에는 좀 더 시원해보이면서 초록초록한 디자인으로 주문했는데 역시나 아주 마음에 들어하세요
길이도 길고 핏되는 디자인이 아니라서 엄마들 뿐만 아니라 체형 들어내는거 싫거나 자유롭게 움직이는거 좋아하시는 분들도 아주 편하게 입기 좋아요!
민소매라서 외출시에 겉에 얇은 가디건만 걸쳐주면 때에 따라 외투는 입었다 벗었다 하면 되니 오히려 반팔이 아니라 좋네요
또 다른 패턴으로 하나 더 주문해도 좋을것 같아요
집에서도 밖에서도 자주 입을정도로 편안하답니다~",여성패션,의류
"위시랩스 브라이트닝 다이렉트 맥스, 1개",5,하루에 하나로 피부가 신기하게 좋아져요,"하도 요즘에 글루타치온 글루타치온 하길래 저도 시작해봤어요
필름형이 가장 흡수율이 좋다길래 가격이 좀 있어도 좋은걸로 제대로 사자
싶어서 비타맥스껄로 골랐어요

슬림해서 휴대도 용이하지만 집에서 나기기전에 혀에 붙이고 출근하는데
아주 살짝 새콤상큼해서 비타민 먹는 기분이에요
지금 4일째 매일 아침마다 섭취중인데 신랑이 피부샵 다녀왔냐고 할정도로
피부톤이 환해지고 컨디션도 좋아보인답니다 ㅋㅋ

특히 눈밑이 어두웠던것도 경계가 구분이 안갈만큼 밝아져서
그게 가장 만족이에요
왜 다들 글루타치온이 좋다고 하는지 이제야 알아 아쉽네요
번거롭게 피부샵 갈 필요가 없어요
매일 피부 좋아질꺼에요 ^^",헬스/건강식품,곤약/방탄커피 외
"고마운 밀크티 시럽 얼그레이 아쌈 루이보스 550ml 1100ml 카페 홈카페, 아쌈 밀크티 시럽 550ml, 1개",5,카페에서 먹던것보다 더 맛이 좋아요~,"내가 만들어도 이런 고급진 밀크티맛이 난다니 감동적이에요 ㅋㅋ
개인적으로 얼그레이보다 아쌈밀크티를 더좋아하는데 딱있더라구요^^
딱 시럽 1대 우유 4 비율 섞어주고 얼음 넣으면 카페맛보다 더맛나요~",식품,커피/원두/차
"오마뎅 진짜 쫄깃한 꼬치어묵 (냉동), 500g, 1개",5,꼬치어묵도 역시 오마뎅 ♡,"꼬치어묵 너무 사랑하는 신랑 덕분에 일주일에 한번씩은 꼭!!!!
먹는 꼬치어묵 원래는 집 옆 마트에서 사다먹었는데
오마뎅 맛있기가 소문이 자자해 찾아보니 꼬치어묵도 있더라구요
이번엔 너다 싶어 바로 주문해봤는데 딱보니 하얀어묵색깔에
예상한 비쥬얼이 아니라 살짝 걱정했는데

직접 끓여보니 걱정을 왜했는지 진짜 왕짱꿀맛!!
소스까지 들어있어서 국물 따로 안만들어도 되니 너무 간편하구요
국물맛 보장되니 땡큐입니다 ㅋ
게다가 오마뎅 어묵은 진짜 쫄깃하고 어육함량이 많아서
지금껏 먹어온 어묵이랑은 퀄리티나 맛 차원이 달라요

부산시장에서 자주 사먹던 어묵보다 깔끔하고 고급진 맛있는 맛♡
앞으로 어묵은 오마뎅으로 쭉 갑니다~~",식품,반찬/간편식/대용식
"락토페린 트리플업, 1개, 60정",5,지금 딱 필요한 성분 모음집!,"무럭무럭 살이 올라 운동은 해야하는데 일에 치여 바쁘다보니
시간도 체력도 안돼 고민이었는데 진짜 지금 딱 필요한게 다모였어요!

락토페린농축물이 3,000mg이나 들어있어서 작은한알로
단백질 충전하면서 이너뷰티까지 챙기니 일거양득이네요^^
덴마크다이어트라도 해야하나 싶었는데 이너스픽 덕분에 해결이에요
몇일 하고 마는 단기 다이어트보다 꾸준히 이거 먹는게
더 건강하게 관리할 수 있겠더라구요

크기도 작아서 목넘김도 수월하고 바쁜 일상에 아침 하루 한알로
내 몸에 부담 줄이는것 같아 마음부터 만족이에요

먹기시작한지 일주일정도 됐는데 확실히 먹기전에 비해
아침부터 몸이 가뿐해진 기분이에요
매일 붓던 얼굴도 무거움이 덜해진거보니 좋긴 좋아요 ㅎㅎ

다먹기전에 추가구매합니당",헬스/건강식품,영양제
"UOKOW 고화질 촬영용 4방향 장애물 회피 입문용 듀얼 카메라 드론 M°, 배터리2개",5,드론 입문용으로 좋네요~ ^^,"매일 드론 드론 노래하는 신랑한테 아주 기분 좋은 선물을 했어요~
드론은 처음이라 처음부터 고가로 시작하는것 보다는
저렴하면서 연습하기 좋은 입문용이 좋겠다 싶더라구요

저 역시 첫 드론이라 배송받기 엄청 기다리다가 드디어 받고나서
이것저것 살펴보니 설명서는 영어랑 중국어라서 영어로 봤네요

우선 설명서에 있는 큐알코드 찍어서 앱 다운로드 받은뒤에
와이파이 연결 FLOW_xxxxxx로 하고 앱 열면 연결돼요
연결은 생각보다 쉬웠네요 ㅎㅎ

드론 처음 날아오르는거 보고 오! 오!!!! 신기방기 ㅋㅋ
근데 리모컨으로 조종이 왜인지 안되가지고 첫 시도에는
붕붕 떠있는것만 봤어요
휴대폰 거치하는 부분이 고정이 안돼서 손가락으로 잡고 보느라
약간 애좀 먹었네요~
카메라 화질은 기대하면 안되겠어요 ^^ (제일 마지막 첨부사진 참고)
입문자 연습용이다 생각하시면 됩니다~

두번째 시도에는 날아올르더니 맘대로 사선으로 날라가서 부딪히고 ㅋ
울타리 없었으면 어디까지 날아갔을지.. 휴~~

손에 제대로 익히려면 연습이 많이 필요할듯 해요
이제 시작해본 신랑이랑 초딩조카는 완전 신나가지고
또해보자고 너무 재밌다고 ㅋ

주말에 비가 왔다 안왔다 하기도 하고
사는 지역이 드론비행금지구역이라 드론비행 가능한곳 찾느라
이번에는 두번의 시도로 우선 만족하며,
몇주뒤에 캠핑가서 제대로 날려보려구요^^

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",가전디지털,PC주변기기
"슈링크 알엑스 리프팅 밴드 히알루론 7g, 5개입, 1개",5,턱살이 쫀쫀하게 당겨져요~~,"시간과 중력은 거스를 수 없다고 했나요..
점점 쳐지는 턱살에 두툼하게 차오르는 이중턱.. ^^

사진찍으면 마치 얼굴이 사각형처럼 보여 스트레스였는데
아침 출근준비하면서 리프팅밴드 30분해주고나니
붓기도 금세 빠지고 늘어진턱살도 쫀쫀하게 딱붙되는 느낌이에요 ㅎㅎ

겉면은 뽀송한 재질이라 붙여두고 머리손질해도 달라붙지않아요~
히알루론산 듬뿍이라 수분충전도 제대로에요
귀에 거는 부분도 부드럽고 편안하네요 굿굿!

● 다쓴 리프팅밴드 꿀띱 ●
30분 지나 얼굴에서 떼낸 밴드는 아직 히알루론산이 촉촉히 남아있어서
각질 잘 일어나는 팔꿈치에 붙여놓거나 발꿈치에 붙여주면
아주 맨질맨질 해져요!!",뷰티,스킨케어
"오겟 비타민 씨 글로우 세럼 미스트, 80ml, 1개",5,화장이 잘먹는 촉촉 피부♡,"습도는 올라가는데 피부각질은 왜 그대로인지..
날이 더워져 무겁게 이것저것 바르는것보다 오겟미스트 하나 뿌려주면
피부속부터 촉촉해져 화장도 매끈하게 잘먹어요 ^^

안개분사라서 뭉침없이 뿌리고 잠시후에 싹 스며드는것도 마음에 들고
향이 상큼해서 비타민 뿌리는 기분이에요 ㅎㅎ

용기 크기도 딱 좋아서 가방에 넣어다니기에도 좋네요
가지고 다니면서 뜨거운 열기에 달아올랐을때도 칙칙 뿌려주면
금세 피부도 진정돼요~

개인적으로 대용량 리필이 있으면 넘 좋을듯!!",뷰티,스킨케어
"티블레스 퍼플티 퍼퓸 바디워시 플로럴우디향, 500g, 1개",5,깊고 매혹적인 향의 바디워시!,"한번 써보면 벗어날 수 없는 매력적인 향기에요~
처음엔 우연히 신랑이 선물받아와서 마침 바디워시도
다 떨어져서 사용하기 시작한건데,
이건 정말 내돈내산이 아깝지 않을만큼 너무 좋아요!

끈적한 땀도 뽀송하게 씻겨주면서 그렇다고 건조함이 느껴지는 것도 아니라 여름에 사용하기에도 좋네요

뭣보다 향이 정말 오묘하고 깊어서
씻고나도 내 피부에서 좋은향이 계속 나요
하루종일 은은하게 맴도는 향이 정말 좋아요^^

퍼퓸 바디워시라서 그런지 향수가 필요없어요~",뷰티,바디
"칸토 고농축 프리미엄 섬유유연제 파우치 새콤달콤 과일향 프레시그린, 1개, 1.3L",5,건조기시트도 필요없는 진한향~~,"칸토 섬유유연제 벌써 몇번짼지 몰라요 ㅎㅎ
추가 구매는 항상 코코쥬빌레 파우치형으로 하는데
이번에는 처음으로 프레쉬그린으로 골라봤네요

근데 달콤하고 싱그러운 과일향이 정말정말 좋아요^^
코코는 달달하고 따듯한 느낌이라면 그린은 상큼달콤 싱그런 느낌이에요

실내건조기 같이 사용중인데 빨래하고나서 건조기 돌리고 나와도
옷이며 수건에서 좋은향이 계속나요~
일주일도 더 유지되는듯 해요

칸토로 세제 다 바꾸고 나서는 건조기시트 살일도 없고
옷들에서 나는 좋은향 덕분에 찌든 땀내도 빠이빠이했어요!
칸토 최고에여 진짜 ㅋ",생활용품,세탁세제
"티블레스 퍼플티 퍼퓸 바디워시 플로럴우디향, 500g, 2개",5,샤워하면서 힐링타임~,"이 바디워시를 써보면 샤워하면서 힐링 받을 수 있어요 ㅎㅎ
정말 향이 너무너무 좋아서 계속 씻고 싶을정도로 좋아요
씻고나서도 욕실에 베인 세이지앰버퍼플티향에 우리집 분위기도 다르게 보이는듯해요^^

피부가 민감하면서 건조한편인데 눈에 보이는 녹차잎이 스크럽 역할도 해주네요~
자극도 없으면서 각질도 없애주고 피부가 쉽게 건조해지지않아요

개인적으로 거품망보다는 손으로 거품내 바디전체를 문지르면서 씻는게
더 기분좋은 거품이 나는것 같아요
더 쫀쫀하면서 부드럽다고 해야하나 거품입자가 더 작게 느껴져요 ㅎ

씻고나서 손이며 바디에 베인 향도 꽤 오래 지속되니 더 바랄게 없네요~",뷰티,바디
"인블룸 원형 왕얼음틀 1구 4p, 핑크, 7.2 x 7.7 cm",5,왕따시 큰 왕얼음 좋아요♡,"냉장고 기본 얼음틀은 크기가 작아 금방 녹더라구요
이것저것 비교해보고 한개씩 얼리는 왕얼음틀로 사봤는데 넘 좋아요~^^

4개나 6개짜리 한번에 얼리는건 잘깨진다고 해서
낱개짜리로 고른건데 깨질 염려 정말 없네요

우선 투명한 얼음틀에 보이는 선에 맞춰 물을 채우면 딱 100ml 들어가요
그리고 분홍캡으로 닫아주면 끝!
저는 식용꽃 하나씩 넣어줬더니 아주 조금 물이 넘쳤어요

물이 넘치면 가운데 작은 구멍을 손가락으로 막고 뒤집어 넘친물을
털어주고나서 냉동실 평평한곳에 올려두면 끝이에요


●얼음 빼는 왕쉬운 방법 두가지●

1. 분홍캡을 아래 가게 왼손으로 잡고,
투명틀을 오른손으로 뚜껑 열듯이 돌려주면
분홍캡 위에 동그란 왕얼음이 쏙

2. 분홍캡 가운데를 손가락으로 눌러주면
투명틀안에 왕얼음이 남는데
투명틀은 실온에 1분정도 두면 왕얼음이 쏙 빠져요",주방용품,밀폐저장/도시락
"청정원 코울슬로 드레싱, 315g, 1개",5,상큼하니 맛나네요^^,"매번 마요네즈만 넣고 샐러드빵 만들어먹다가
코울슬로 드레싱이 보여 한번 사봤어요

그냥 먹어도 맛나지만 모닝빵 반갈라 샐러드 넣어 먹으니
마요네즈로 만들던거랑은 또 다르게 상큼상큼하네요!

사과맛이 나서 더 새콤한맛이에요~
마요네즈로 만들땐 설탕도 넣어줘야 그맛이 났는데
이건 설탕 따로 넣지 않아도 새콤달콤하니 편하고 좋네요

대신 드레싱을 아낌없이 넣어야 맛이 제대로 난답니다
샐러드빵 16개정도 만들 수 있는 양배추에 한통 쓰이는듯 해요

맛있어서 계속 이걸로 만들어 먹으려구요^^",식품,장/소스/드레싱/식초
