상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"뷰티풀데코센스 조화 데이지 러넌 납골당 성묘 미니 꽃다발, 옐로우",5,,"뷰티풀데코센스 조화 데이지 러넌 납골당 성묘 미니 꽃다발


작고 이쁜꽃이네요.컬러가 촌시렵지 않고 이뻐요.

어머님이 노랑꽃과 잘 어울것 같아서 골랐어요.

케이스에 담겨 있어서 먼지도 안타고

투명 고무로 유리에 붙힐수있게 돼있어서 좋네요.

납골당가서 유리에 잘 붙혀놨네요.

꽃보며 행복해 하실것 같아요 ^^",홈인테리어,원예/가드닝
"[르디브] 4세대 접이식 탈수 초경량 펄프 밀대 청소기 ( 펄프 밀대 청소기+리필패드2 ), 1개",5,,"[르디브] 4세대 접이식 탈수 초경량 펄프 밀대 청소기 ( 펄프 밀대 청소기+리필패드2 )

화장실 매일 청소 하는데

쪼그려서 바닥 닥고 벽닥고 힘들어서 주문했어요.

물기 흡수 아주 잘돼고 잘 짜지고 좋네요.


그런데 한개는 스폰지가 뜯어져서 왔어요!

속상해 ㅠㅠ 그냥쓰겠어요.

검수좀 잘해주세요",생활용품,세탁/청소용품
"남양유업 맛있는 우유 GT, 900ml, 1개",5,,"흰우유는 항상 남양 맛있는우유만 먹어요

속도편하고 깔끔한맛

두팩주문하면 두식구라 자꾸남아서

한팩주문 ~",식품,유제품/아이스크림
"남가네설악추어탕, 450g, 5개",5,,"혼자계신 아부지께 보내드렸어요

너무맛있다고 좋아하세요~

조리도 데우기만하면되니 간편해서

혼자드시기 편하신것같아요

건더기는 적지만 맛이좋다고 또 주문해달라고 하시네요 ㅎㅎ

마늘,들깨가루,부추,넣고 뜨끈하게 드셨다니

흐믓합니다 ^^;",식품,면/통조림/가공식품
"이롬 황성주 박사의 국산콩 두유 검은콩, 32개, 190ml",5,,"혼자계시는 아버지댁에 보내드렸러요

밥드시기 싫을때 후레이크랑 말아먹거나

빵하고 드시고 하시네요",식품,반찬/간편식/대용식
"이지앤 궐련형 전자담배 크리너 면봉, 100개입, 2개",4,,"제껀 ""차이코스듀얼플러스"" 라서
솜이 껴서 안들어가요! 솜을 손가락으로 꽉꽉
비벼말면 면봉 한쪽으로만 간신히 닦긴하지만

블레이드?달궈주는 심지에 약하게도 힘을 가하면
망가지기에...

솜자체가 한쪽는 두껍고 한쪽은 좀더 얇아요
이런식으로 한쪽는 심지쪽 테두리 닦고
한쪽은 뚜껑닦고 있네요
대체적으로 면봉두께가 양쪽이 달라요

닦을때마다 이런식으로 하다보니 손도아프고
사용하기 힘드네요
제가 상세설명을 잘 못보고 구매한 제탓일수도...

솜두께가 조금만더 얇고 면봉 대가 휘지않았으면 좋겠어요
더이상은 못쓰겠어요 ㅠㅠ
남은면봉은 샤워후 귓바퀴,배꼽 닦는 면봉
이것마저도 대가휘어서..아휴;;
전자담배용으로는 비츄에요",생활용품,욕실용품
"풀무원 김밥용 단무지와우엉, 350g, 1개",5,,"김밥 자주 해먹는편이에요

먹을때마다 주문하는 단무지우엉세트

우엉은 간이 덜된 그런맛이라

간장,요리당넣고 쎈불로 한번더

양념입혀서 김밥말면 맛이 아주 끝내줘용~",식품,반찬/간편식/대용식
"곰곰 무항생제 신선한 대란, 30구, 1개",5,,"요즘 대란이라고해도 예전같은 사이즈보기가 힘드네요

내눈에는 중란같은데 ㅎㅎ

매번 상한거없이 잘도착해요

김밥하니라고 계란써보니 노른자도 싱싱하고

상태좋네요",식품,축산/계란
"곰곰 냉동 딸기, 1kg, 2개",5,,"냉동이지만 싱싱해요

딸기청해서 다먹고 재주문2봉지했어요

새콤 약간달콤 딸기상태가 아주좋습니다

크기는 제각각 ~

리뷰믿고 주문한보람이있네요 ^^",식품,과일
"동원 엄선 랍스틱, 140g, 2개",5,,"김밥 자주해먹을때마다

항상 주문하고있어요

부드럽고 약간의짭쪼름~

한줄을 반으로나눠서 김밥한줄말면

맛있어요",헬스/건강식품,곤약/방탄커피 외
"남양유업 맛있는 우유 GT, 900ml, 2개",5,,"딸기청해서 우유에 타먹다보니

2틀이면 한팩 없어지네요

2팩주문한것도 몇일이나 마실련지 ㅋ

흰우유먹을땐 항상 요제품만먹어요

소화도잘되고 깔끔한맛!",싱글라이프,샐러드/시리얼
"글램온 갈바닉 핫앤쿨 LED 피부마사지기, GMN-001, 화이트",5,,"마사지기 정말 종류가 너무많네요

일주일을 서치해서 고른제품입니다

받자마자 저녁에 바로 써봤어요

모든기능 작동 잘됩니다

고장만 안나길...",가전디지털,뷰티/헤어가전
"아로마티카 수딩 알로에 베라 젤, 500ml, 1개",5,,"알로에수딩젤

속까지건성피부에요

조금만 더워도 얼굴이 시뻘게져요

발랐을때 쿨감은 모르겠네요

신기하게 엄청빠르게 스며들어서

또발랐는데 또 빠르게 스며드네요

건조가 심해서그런건지 원래 그런건진 모르지만

피부가 쫙쫙 잘먹네요

촉촉하고 자극없이 순해서 좋네요",뷰티,스킨케어
"미쟝센 퍼펙트 로즈퍼퓸 헤어세럼, 80ml, 1개",5,,"찿았다!!!

제가찿던 장미향드디어 찿았네요

향이 너무좋아요~

발라보니 부드럽네요

머리가길고 개털이지만 ㅋㅋ


유명한제품 가격대 있는거부터 많이써봤어요

갠적인 생각으로 헤어에센스는 바를때뿐이지

머리결이 재생된다고 생각되지 않기때문에

향만 찿아서 바릅니다

제가찿던 향수같은 장미향 너무 맘에들어요!

이제품으로 정착!",싱글라이프,샤워/세안
"모델링 팩도구 4종 세트, 혼합색상, 1세트",5,,"피부관리를 너무안해서 푸석해진 피부마사지를위해

준비했어요

볼이 말랑말랑 ~ 마사지샵에서 요제품 쓴다기에

냅다 주문했어요 ㅋ

재질이 모두다 말랑말랑 잘휘어서

펴바르기 아주 편할것같아요

조만간 써볼께요~",뷰티,뷰티소품
"국내산 무농약 생표고 버섯 알뜰형 못난이 파지 1kg, 1개",5,,"와우 ~ 가격대비 가성비 갑입니다!


버섯 모양따라 등급을 정하지만 상관없어요

영양은 똑같거든요! ^^


아이스박스 바닥쪽에 아이스팩 한개씩 들어있어요

날이더워서 다 녹은상태로 왔지만 버섯 상태는 좋아요


반찬으로 조금 냉장고로 ~

나머지는 말려서 가루로 만들거에요

반찬해먹을때 넣으려고요

보관도 오래할수있고 천연감칠맛 조미료 아닙니꺄 ~ㅎㅎ


그나저나.. 햇볕에 말려야하는데 비가 왜 갑자기 ...

날씨도 안보고 주문해버렸 ㅠㅠ


이럴땐! 방법이있지요

버섯 세척후 손질해서 채반에 촥촥 깔아주고

일단 집안에서 말려준뒤

비가 그치고 해가뜨면 그때 햇볕으로 바삭하게 말려주면 끝 ~

그래야 비타민D생성이 5배는 올라간다죠

건조기에 말리더라도 마루리는 햇볕으로 말려줘야합니다 !",헬스/건강식품,곤약/방탄커피 외
"국내산 흙쪽파, 500g, 1개",5,,"쪽파김치가 너무먹고싶어서

요즘 비싼철이지만 2덩이 주문했어요

하나는 곰곰, 하나는 국내산

국내산쪽파가 길이만 아주약간 길뿐

똑같네요 아주 얇아서 손질할것도없고 물로 잘 씻어서

파김치담궜어요 얇아서 더맛있네요

오늘 먹어봤는데 너무맛있어서 밥한공기 다먹었어요

원래 파김치먹고나면 입에서 파냄새가 엄청나는데

요거는 냄새가안나네요 ? 오잉 ㅋ",식품,곤약/방탄커피 외
"곰곰 메추리알, 504g, 1개",5,,"두식구지만 메추리알 한판은 부족해요

두판에56알 요정도가 반찬으로 딱맞네요

남편이 좋아해서 두판으로 조림했는데도

5일만에 다먹었어요

깨진것도없고 신선했어요 비리지도않고

맛있습니다",식품,곤약/방탄커피 외
"남양유업 맛있는 우유 GT, 900ml, 1개",5,,"우유 주문할때는 항상 맛있는우유 요제품만 주문합니다

너무 진하고 느끼한맛도없고 고소하고 깔끔한맛

딸기청라때 해먹으려고 주문이요~~

두팩은 너무많고 한팩다먹고 또주문할께요",싱글라이프,샐러드/시리얼
"청정원 요리올리고당, 1.2kg, 1개",5,,"요리할때 빠질수없는 올리고당

요리당 없는집은 없을듯 ㅎㅎ

이제품저제품 먹어봐도 비슷한것같아요


요제품은 많이 물은편이네요

설탕처럼 달진않아서 많이쓰게되네요


옥수수전분+쌀로 만들었다고 나오네요

요리가열후에도 프로바이오틱스가 살아있다고 하는데

눈에안보이니 뭐 그냥 그런가보다하는거죠 ㅋ

올리고당 가격이 천차만별인듯

그냥 가격괜찮고 원재료도 괜찮은것같아서 구매했습니다",식품,장/소스/드레싱/식초
"스프라이트 캔, 355ml, 48개",5,,"얼마나 자주 주문하는건지 모르겠네요

냉장고에 떨어지기전에 항상 구매중이에요

스프라이트 없으면 남편이 아주싫어해요 ㅋ

뭘먹던간에 후식으로 스프라이트를 마셔야

소화도 잘되고 속이 시원하다나... 그러네요 ㅎㅎ",식품,생수/음료
"제스프리 썬골드 키위, 2kg(점보), 1팩",5,,"첫주문하고 너무맛있어서 재주문했어요

첫구매는 11개 큰거 들어있었고

이번구매는 15개 좀작아요

점보 사이즈가 아니지않나요?

상태좋아서 이번에는 그냥먹을께요

다음부터 사이즈 맞게 보내주세요",식품,과일
"아이깨끗해 순 핸드워시 파우더향 리필용, 600ml, 4개",5,,"손세정제 여러가지 써봤지만 이제품이 가장 맘에들어요

한번의펌프질 거품으로 손을 깨끗하게 뽀득뽀득 씻을수있어요

저는 주방에 꼭 있어야할 세정제에요

울집 고양이가 젤좋아하는 삶은새우를 매일 까서 잘라주다보니

싱크대에서 요제품이 필수가 되버렸네요

꽃게 손질후에 세제와 뜨거운물로 설거지를해도

비릿내가 나는데요 마지막으로 손세정제로 싱크대를 닦으면

비릿내가 사라지고 파우더향이 기분좋게 나서 너무좋아요

소독효과도 있고 ㅎㅎ

이제품 가장 맘에드는점이 향이에요 향기가 너~무좋아요

저한테는 주방 필수품입니다 ^^",뷰티,바디
"내츄럴스파이스 생강분말, 35g, 1개",5,,"요리할때 빠질수없는 생강~

냉동실에 얼려논 생강도있지만

음식할때마다 귀찮아서 ㅋ 가루생강으로 ~

가루생강 아주편하고 맛도좋습니다

병이 작아보여도 두식구먹기에 한참먹겠네요

국산이아니라 조금 아쉽지만 괜찮네요",식품,가루/조미료/오일
신일 써큘레이터형 스탠드 선풍기 SIF-PC14NX,5,리얼 솔직한 후기입니다.,"집에 선풍기 두대가 있는데요

한대는 버튼형, 리모컨없는,5년되서 소음이 기차소리 ㅋ

한대는 몇달전 쿠팡에서 주문한 터치형 저소음선풍기,리모컨있음

터치형을 써보니 울집 고양이가 자꾸 눌러서 박스로덮어놓고

힘들게 쓰고있네요

두대다 바람이 쎄지가 않아요

에어컨켜고 선풍기 같이 항상 돌리는데도 요즘 날씨가 폭염이라

무척 덥네요


이번에 받은 써큘레이터형 선풍기는 1단만 틀어봤는데도

바람이 엄청나게 쎄네요

가분수 모양이에요 선풍기 머리쪽이커서 아래 받침대는 작아보이는.


제조년월이 2020년3월이라 그런지 먼지때같은거랑 약간의기스가있어요

예민한편은 아닌지라 닦아서 쓰면 문제는 안될것같구요

한달내에 제품결함 발생시 세제품으로 교환

1년 무상 A/S 보장

인지도있는 신일이라 AS는 확실하게 해주네요.


조립은 설명서없이도 할수있을정도로 쉽네요

나사로 조여야해서 도라이버 있어야해요


선풍기 머리가 커서 바람도 더 크고 시원해서 너무좋구요

목길이가 조금 짧아서 아쉽네요 더길게 높이고싶은데...


1단켜고 회전으로 7시간째 틀고있는데 아직까지 소음은 없구요

중간에 선풍기머리를 위로들고 회전시켰더니 회전할때 딱딱 소리가나더라구요

머리를 다시 내려봤더니 소리가 안나네요

소리나서 위로 향해서 틀지는 못하겠어요


예약시간 최대3시간,짧은편이네요

리모컨은 없어요, 저는 거실에서만 사용할거라 큰상관은없지만

방에서 쓰실분들은 고민하실수도 있을것같네요

바람세기는 미풍,약풍,강풍 3단계있어요 회전은 버튼하나로 ~

약풍,강풍은 바람이 너무너무 파워풀하게 엄청쎄서 저는 미풍으로 ~

미풍도 엄청쎄게나와요


@전체적으로 마음에들긴하지만 아쉬운점은@

리모콘없음, 예약시간이 짧음,최대높이가 다소낮음,

머리를 위로향하게들고 회전시 소리가남


@최고장점이라고 한다면@

미풍(1단)만 틀어도 바람이 강하다!

선풍기역활 확실히하는 쎈바람에 만족합니다 ^^

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",결혼준비,가전
